시군구명,도로명(가로)명,설치위치,설치지점,쓰레기통 종류
강남구,압구정로,청담톡스앤필의원,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,청담톡스앤필의원,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,갤러리아(EAST점),도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,갤러리아(EAST점),도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,갤러리아(WEST점),도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,갤러리아(WEST점),도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,갤러리아(생활관),"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,갤러리아(생활관),"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,한양아파트 35동,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,한양아파트 35동,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,한양아파트 61동,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,한양아파트 61동,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,현대아파트 91동,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,현대아파트 91동,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,현대아파트 84동,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,현대아파트 84동,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,압구정역 1번출구,지하철역 입구,일반쓰레기
강남구,압구정로,압구정역 1번출구,지하철역 입구,재활용쓰레기
강남구,압구정로,신현대아파트 103동,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,신현대아파트 103동,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,국민은행ATM 현대365자동화점,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,국민은행ATM 현대365자동화점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,현대아파트 101동,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,현대아파트 101동,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,신사중학교,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,신사중학교,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,신사중학교,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,신사중학교,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,미성2차 23동앞,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,미성2차 23동앞,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,덕산빌딩,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,덕산빌딩,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,신사동사무소,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,신사동사무소,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,대일부동산,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,대일부동산,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,압구정역 5번출구,지하철역 입구,일반쓰레기
강남구,압구정로,압구정역 5번출구,지하철역 입구,재활용쓰레기
강남구,압구정로,소망부동산,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,소망부동산,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,라움,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,라움,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,대영부동산,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,대영부동산,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,더블유 수약국,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,더블유 수약국,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,우리은행 압구정로데오지점,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,우리은행 압구정로데오지점,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,동서상가,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,동서상가,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,로데오역 6번출구,지하철역 입구,일반쓰레기
강남구,압구정로,로데오역 6번출구,지하철역 입구,재활용쓰레기
강남구,압구정로,CJ성형외과,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,CJ성형외과,도로변(횡단보도 포함),재활용쓰레기
강남구,압구정로,삼아약품,"정류소(버스, 택시 등)",일반쓰레기
강남구,압구정로,삼아약품,"정류소(버스, 택시 등)",재활용쓰레기
강남구,압구정로,버버리 코리아,도로변(횡단보도 포함),일반쓰레기
강남구,압구정로,버버리 코리아,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,베스킨라빈스 청담사거리점,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,베스킨라빈스 청담사거리점,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,미니스톱(청수빌딩),"정류소(버스, 택시 등)",일반쓰레기
강남구,도산대로,미니스톱(청수빌딩),"정류소(버스, 택시 등)",재활용쓰레기
강남구,도산대로,탐앤탐스 청담점,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,탐앤탐스 청담점,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,밀레,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,밀레,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,국민은행 학동사거리점,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,국민은행 학동사거리점,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,쉐이크쉑 청담점,"정류소(버스, 택시 등)",일반쓰레기
강남구,도산대로,쉐이크쉑 청담점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,도산대로,바카라(313빌딩),도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,바카라(313빌딩),도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,한성모터스(학빌딩),도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,한성모터스(학빌딩),도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,마세라티 강남전시장,"정류소(버스, 택시 등)",일반쓰레기
강남구,도산대로,마세라티 강남전시장,"정류소(버스, 택시 등)",재활용쓰레기
강남구,도산대로,바른약국,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,바른약국,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,KT 신사점,"정류소(버스, 택시 등)",일반쓰레기
강남구,도산대로,KT 신사점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,도산대로,신사역 8번출구,지하철역 입구,일반쓰레기
강남구,도산대로,신사역 8번출구,지하철역 입구,재활용쓰레기
강남구,도산대로,신사역 7번출구,지하철역 입구,일반쓰레기
강남구,도산대로,신사역 7번출구,지하철역 입구,재활용쓰레기
강남구,도산대로,신사역 2번출구,지하철역 입구,일반쓰레기
강남구,도산대로,신사역 2번출구,지하철역 입구,재활용쓰레기
강남구,도산대로,신사역 1번출구,지하철역 입구,일반쓰레기
강남구,도산대로,신사역 1번출구,지하철역 입구,재활용쓰레기
강남구,도산대로,청호빌딩,"정류소(버스, 택시 등)",일반쓰레기
강남구,도산대로,청호빌딩,"정류소(버스, 택시 등)",재활용쓰레기
강남구,도산대로,애플(페이토빌딩),도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,애플(페이토빌딩),도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,을지병원,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,을지병원,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,에이스침대,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,에이스침대,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,아우디 도산대로전시장,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,아우디 도산대로전시장,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,신한은행 도산대로지점,"정류소(버스, 택시 등)",일반쓰레기
강남구,도산대로,신한은행 도산대로지점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,도산대로,삼성,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,삼성,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,하나금융프라자 학동지점,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,하나금융프라자 학동지점,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,포르쉐스튜디오,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,포르쉐스튜디오,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,SSG푸드마켓 청담점,"정류소(버스, 택시 등)",일반쓰레기
강남구,도산대로,SSG푸드마켓 청담점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,도산대로,보테가라운지,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,보테가라운지,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,청담빌딩,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,청담빌딩,도로변(횡단보도 포함),재활용쓰레기
강남구,도산대로,스타벅스 청담점,"정류소(버스, 택시 등)",일반쓰레기
강남구,도산대로,스타벅스 청담점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,도산대로,프리마호텔,도로변(횡단보도 포함),일반쓰레기
강남구,도산대로,프리마호텔,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,세븐일레븐 청담루나점,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,세븐일레븐 청담루나점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,진흥아파트 5동 앞,지하철역 입구,일반쓰레기
강남구,학동로,진흥아파트 5동 앞,지하철역 입구,재활용쓰레기
강남구,학동로,청담역 11번출구,지하철역 입구,일반쓰레기
강남구,학동로,청담역 11번출구,지하철역 입구,재활용쓰레기
강남구,학동로,청담역 10번출구,지하철역 입구,일반쓰레기
강남구,학동로,청담역 10번출구,지하철역 입구,재활용쓰레기
강남구,학동로,강남세무서,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,강남세무서,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,삼성아파트 101동 앞,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,삼성아파트 101동 앞,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,강남구청역 4번출구,지하철역 입구,일반쓰레기
강남구,학동로,강남구청역 4번출구,지하철역 입구,재활용쓰레기
강남구,학동로,강남구청역 3번출구,지하철역 입구,일반쓰레기
강남구,학동로,강남구청역 3번출구,지하철역 입구,재활용쓰레기
강남구,학동로,T-WORLD(HOSIG 타워),"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,T-WORLD(HOSIG 타워),"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,바나프레소 세관사거리점,도로변(횡단보도 포함),일반쓰레기
강남구,학동로,바나프레소 세관사거리점,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,서울제이에스병원,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,서울제이에스병원,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,논현2동 파출소,도로변(횡단보도 포함),일반쓰레기
강남구,학동로,논현2동 파출소,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,학동역9번 출구,지하철역 입구,일반쓰레기
강남구,학동로,학동역9번 출구,지하철역 입구,재활용쓰레기
강남구,학동로,학동역6번 출구,지하철역 입구,일반쓰레기
강남구,학동로,학동역6번 출구,지하철역 입구,재활용쓰레기
강남구,학동로,삼익뮤직프라자,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,삼익뮤직프라자,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,나뚜찌,도로변(횡단보도 포함),일반쓰레기
강남구,학동로,나뚜찌,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,포레힐호텔,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,포레힐호텔,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,논현역8번 출구,지하철역 입구,일반쓰레기
강남구,학동로,논현역8번 출구,지하철역 입구,재활용쓰레기
강남구,학동로,영동가구(학동로106),"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,영동가구(학동로106),"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,학동역5번 출구,지하철역 입구,일반쓰레기
강남구,학동로,학동역5번 출구,지하철역 입구,재활용쓰레기
강남구,학동로,학동역2번 출구,지하철역 입구,일반쓰레기
강남구,학동로,학동역2번 출구,지하철역 입구,재활용쓰레기
강남구,학동로,학동역1번 출구,지하철역 입구,일반쓰레기
강남구,학동로,학동역1번 출구,지하철역 입구,재활용쓰레기
강남구,학동로,쌍용자동차 강남논현전시장,도로변(횡단보도 포함),일반쓰레기
강남구,학동로,쌍용자동차 강남논현전시장,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,카페마스터,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,카페마스터,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,정관장 강남구청역점,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,정관장 강남구청역점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,허브프라자,도로변(횡단보도 포함),일반쓰레기
강남구,학동로,허브프라자,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,서광아파트 101동앞,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,서광아파트 101동앞,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,삼성월드 아파트 앞,도로변(횡단보도 포함),일반쓰레기
강남구,학동로,삼성월드 아파트 앞,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,한솔아파트 101동 앞,도로변(횡단보도 포함),일반쓰레기
강남구,학동로,한솔아파트 101동 앞,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,강남구청,도로변(횡단보도 포함),일반쓰레기
강남구,학동로,강남구청,도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,강남구청,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,강남구청,"정류소(버스, 택시 등)",재활용쓰레기
강남구,학동로,상아아파트1동(학동로446),도로변(횡단보도 포함),일반쓰레기
강남구,학동로,상아아파트1동(학동로446),도로변(횡단보도 포함),재활용쓰레기
강남구,학동로,청담역4번 출구,지하철역 입구,일반쓰레기
강남구,학동로,청담역4번 출구,지하철역 입구,재활용쓰레기
강남구,학동로,청담불한증막,"정류소(버스, 택시 등)",일반쓰레기
강남구,학동로,청담불한증막,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,삼성라테라스아파트,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,삼성라테라스아파트,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,달콤커피 삼성점,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,달콤커피 삼성점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,미켈란107,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,미켈란107,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,봉은사역 1번출구,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,봉은사역 1번출구,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,GS25 봉은사점,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,GS25 봉은사점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,봉은사,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,봉은사,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,더라빌입구,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,더라빌입구,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,오천주유소,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,오천주유소,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,국민은행 삼성중앙역지점,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,국민은행 삼성중앙역지점,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,롯데슈퍼 봉은사로점,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,롯데슈퍼 봉은사로점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,한국통신사업자,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,한국통신사업자,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,삼성2동주민센터,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,삼성2동주민센터,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,화천장어,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,화천장어,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,쿨마트 논현점(아크로힐스 논현아파트 104동 앞),"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,쿨마트 논현점(아크로힐스 논현아파트 104동 앞),"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,아크로힐스 103동 앞,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,아크로힐스 103동 앞,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,타이어T-스테이션 강남논현점,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,타이어T-스테이션 강남논현점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,올리브영 언주역점,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,올리브영 언주역점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,거평타운,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,거평타운,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,E·S타워,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,E·S타워,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,신논현역(봉은사로 110),"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,신논현역(봉은사로 110),"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,삼정호텔(차병원 건강검진센터),"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,삼정호텔(차병원 건강검진센터),"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,여송빌딩,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,여송빌딩,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,송산빌딩,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,송산빌딩,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,홍익궁중육개장,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,홍익궁중육개장,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,자미온,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,자미온,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,우리은행 역삼동지점,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,우리은행 역삼동지점,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,NK타워,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,NK타워,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,창일빌딩,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,창일빌딩,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,라마다호텔,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,라마다호텔,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,구다모,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,구다모,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,우리은행 삼성중앙역지점,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,우리은행 삼성중앙역지점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,이마트 삼성동점,도로변(횡단보도 포함),일반쓰레기
강남구,봉은사로,이마트 삼성동점,도로변(횡단보도 포함),재활용쓰레기
강남구,봉은사로,아셈회의장,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,아셈회의장,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,광동한방병원,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,광동한방병원,"정류소(버스, 택시 등)",재활용쓰레기
강남구,봉은사로,신의주찹쌀순대,"정류소(버스, 택시 등)",일반쓰레기
강남구,봉은사로,신의주찹쌀순대,"정류소(버스, 택시 등)",재활용쓰레기
강남구,테헤란로,삼성빌딩,"정류소(버스, 택시 등)",일반쓰레기
강남구,테헤란로,삼성빌딩,"정류소(버스, 택시 등)",재활용쓰레기
강남구,테헤란로,삼성역8번 출구,지하철역 입구,일반쓰레기
강남구,테헤란로,삼성역8번 출구,지하철역 입구,재활용쓰레기
강남구,테헤란로,K타워(삼성동 158-23),도로변(횡단보도 포함),일반쓰레기
강남구,테헤란로,K타워(삼성동 158-23),도로변(횡단보도 포함),재활용쓰레기
강남구,테헤란로,국민은행 삼성동지점,도로변(횡단보도 포함),일반쓰레기
강남구,테헤란로,국민은행 삼성동지점,도로변(횡단보도 포함),재활용쓰레기
강남구,테헤란로,KB우준타워,도로변(횡단보도 포함),일반쓰레기
강남구,테헤란로,KB우준타워,도로변(횡단보도 포함),재활용쓰레기
강남구,테헤란로,연당빌딩,"정류소(버스, 택시 등)",일반쓰레기
강남구,테헤란로,연당빌딩,"정류소(버스, 택시 등)",재활용쓰레기
강남구,테헤란로,삼성생명,도로변(횡단보도 포함),일반쓰레기
강남구,테헤란로,삼성생명,도로변(횡단보도 포함),재활용쓰레기
강남구,테헤란로,선릉역10번 출구,지하철역 입구,일반쓰레기
강남구,테헤란로,선릉역10번 출구,지하철역 입구,재활용쓰레기
강남구,테헤란로,선릉역6번 출구,지하철역 입구,일반쓰레기
강남구,테헤란로,선릉역6번 출구,지하철역 입구,재활용쓰레기
강남구,테헤란로,선릉역5번 출구,지하철역 입구,일반쓰레기
강남구,테헤란로,선릉역5번 출구,지하철역 입구,재활용쓰레기
강남구,테헤란로,동훈타운,도로변(횡단보도 포함),일반쓰레기
강남구,테헤란로,동훈타운,도로변(횡단보도 포함),재활용쓰레기
강남구,테헤란로,한국기술센터,"정류소(버스, 택시 등)",일반쓰레기
강남구,테헤란로,한국기술센터,"정류소(버스, 택시 등)",재활용쓰레기
강남구,테헤란로,라마다르네상스,기타(지하보도 앞),일반쓰레기
강남구,테헤란로,라마다르네상스,기타(지하보도 앞),재활용쓰레기
강남구,테헤란로,뱅뱅본사직영점,도로변(횡단보도 포함),일반쓰레기
강남구,테헤란로,뱅뱅본사직영점,도로변(횡단보도 포함),재활용쓰레기
강남구,테헤란로,KEB하나은행 역삼역금융센터,"정류소(버스, 택시 등)",일반쓰레기
강남구,테헤란로,KEB하나은행 역삼역금융센터,"정류소(버스, 택시 등)",재활용쓰레기
강남구,테헤란로,역삼역8번 출구,지하철역 입구,일반쓰레기
강남구,테헤란로,역삼역8번 출구,지하철역 입구,재활용쓰레기
강남구,테헤란로,역삼역5번 출구,지하철역 입구,일반쓰레기
강남구,테헤란로,역삼역5번 출구,지하철역 입구,재활용쓰레기
강남구,테헤란로,역삼역4번출구,지하철역 입구,일반쓰레기
강남구,테헤란로,역삼역4번출구,지하철역 입구,재활용쓰레기
강남구,테헤란로,특허청,도로변(횡단보도 포함),일반쓰레기
강남구,테헤란로,특허청,도로변(횡단보도 포함),재활용쓰레기
강남구,테헤란로,여삼빌딩,도로변(횡단보도 포함),일반쓰레기
강남구,테헤란로,여삼빌딩,도로변(횡단보도 포함),재활용쓰레기
강남구,테헤란로,단풍나무집 강남점,"정류소(버스, 택시 등)",일반쓰레기
강남구,테헤란로,단풍나무집 강남점,"정류소(버스, 택시 등)",재활용쓰레기
강남구,테헤란로,강남역 12번출구,지하철역 입구,일반쓰레기
강남구,테헤란로,강남역 12번출구,지하철역 입구,재활용쓰레기
강남구,강남대로,신사빌딩,"정류소(버스, 택시 등)",일반쓰레기
강남구,강남대로,신사빌딩,"정류소(버스, 택시 등)",재활용쓰레기
강남구,강남대로,신사역6번 출구,지하철역 입구,일반쓰레기
강남구,강남대로,신사역6번 출구,지하철역 입구,재활용쓰레기
강남구,강남대로,신사역3번 출구,지하철역 입구,일반쓰레기
