시군구명,도로명(가로)명,설치위치,설치지점,쓰레기통 종류
강남구,선릉로,개포동 주공1단지 123동앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,언주로,개포동 개포래미안포레스트 106동 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,언주로,개포동 개포래미안포레스트 106동 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,언주로,개포동 주공1단지 55동 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,언주로,개포동 주공1단지 55동 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,언주로,개포동 개포1단지(82동 앞),"정류소(버스, 택시 등)", 일반쓰레기
강남구,언주로,개포동 개포1단지(82동 앞),"정류소(버스, 택시 등)", 재활용쓰레기
강남구,언주로,개포동 경남아파트 상가 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,언주로,개포동 경남아파트 상가 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,언주로,도곡동 467-18,"정류소(버스, 택시 등)", 일반쓰레기
강남구,언주로,도곡동 467-18,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,논현로,개포동 1194-6,"정류소(버스, 택시 등)", 일반쓰레기
강남구,논현로,개포동 1194-6,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,논현로,개포동 1229-4,"정류소(버스, 택시 등)", 일반쓰레기
강남구,논현로,개포동 1229-4,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,벚꽃길,도곡동 518-10,도로변(횡단보도 포함), 일반쓰레기
강남구,벚꽃길,도곡동 518-10,도로변(횡단보도 포함), 재활용쓰레기
강남구,매봉길,도곡동 459-4,도로변(횡단보도 포함), 일반쓰레기
강남구,매봉길,도곡동 459-4,도로변(횡단보도 포함), 재활용쓰레기
강남구,일원동길,일원본동 일원역 6번 출구,"정류소(버스, 택시 등)", 일반쓰레기
강남구,일원동길,일원본동 일원역 6번 출구,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,일원동길,일원동 현대아파트,"정류소(버스, 택시 등)", 일반쓰레기
강남구,일원동길,일원동 현대아파트,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,일원동길,일원동 대청역,"정류소(버스, 택시 등)", 일반쓰레기
강남구,일원동길,일원동 대청역,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,일원동길,일원역 1번출구,"정류소(버스, 택시 등)", 일반쓰레기
강남구,일원동길,일원역 1번출구,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,일원동길,일원동 삼성의료원 정문,"정류소(버스, 택시 등)", 일반쓰레기
강남구,일원동길,일원동 삼성의료원 정문,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,일원동길,일원동 617 영희초등학교,"정류소(버스, 택시 등)", 일반쓰레기
강남구,일원동길,일원동 617 영희초등학교,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,일원동길,대청역 4번출구 중동고교,"정류소(버스, 택시 등)", 일반쓰레기
강남구,일원동길,대청역 4번출구 중동고교,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,광평로,수서역 1번출구 엘리베이터 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,광평로,수서역 1번출구 엘리베이터 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,광평로,수서동 북주차장,도로변(횡단보도 포함), 일반쓰레기
강남구,광평로,수서동 북주차장,도로변(횡단보도 포함), 재활용쓰레기
강남구,광평로,수서동 수서동익아파트,"정류소(버스, 택시 등)", 일반쓰레기
강남구,광평로,수서동 수서동익아파트,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,광평로,일원본동 일원역 3번출구,"정류소(버스, 택시 등)", 일반쓰레기
강남구,광평로,일원본동 일원역 3번출구,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,광평로,일원본동 푸른마을아파트,"정류소(버스, 택시 등)", 일반쓰레기
강남구,광평로,일원본동 푸른마을아파트,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,광평로,일원본동 731,"정류소(버스, 택시 등)", 일반쓰레기
강남구,광평로,일원본동 731,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,광평로,일원본동 일원역 5번출구,"정류소(버스, 택시 등)", 일반쓰레기
강남구,광평로,일원본동 일원역 5번출구,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,광평로,수서동 724,"정류소(버스, 택시 등)", 일반쓰레기
강남구,광평로,수서동 724,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,밤고개길,수서동 수서역,"정류소(버스, 택시 등)", 일반쓰레기
강남구,밤고개길,수서동 수서역,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,밤고개길,세곡동 주민센터,"정류소(버스, 택시 등)", 일반쓰레기
강남구,밤고개길,세곡동 주민센터,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,밤고개길,세곡동사거리,"정류소(버스, 택시 등)", 일반쓰레기
강남구,밤고개길,세곡동사거리,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,밤고개길(헌릉로),세곡동 리엔파크 앞,도로변(횡단보도 포함), 일반쓰레기
강남구,밤고개길(헌릉로),세곡동 리엔파크 앞,도로변(횡단보도 포함), 재활용쓰레기
강남구,밤고개길(헌릉로),세곡동 대왕초교 앞,도로변(횡단보도 포함), 일반쓰레기
강남구,밤고개길(헌릉로),세곡동 대왕초교 앞,도로변(횡단보도 포함), 재활용쓰레기
강남구,밤고개길(헌릉로),세곡동사거리(해병초소 앞),"정류소(버스, 택시 등)", 일반쓰레기
강남구,밤고개길(헌릉로),세곡동사거리(해병초소 앞),"정류소(버스, 택시 등)", 재활용쓰레기
강남구,밤고개길,수서역 5번출구,"정류소(버스, 택시 등)", 일반쓰레기
강남구,밤고개길,수서역 5번출구,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,밤고개길,수서동 삼익아파트 401동 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,밤고개길,수서동 삼익아파트 401동 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,개원길,개포6단지,"정류소(버스, 택시 등)", 일반쓰레기
강남구,개원길,개포6단지,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,개원길,개포시립도서관 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,개원길,개포시립도서관 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,포이길,개포동 개포래미안포레스트 122동 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,포이길,개포동 개포래미안포레스트 122동 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,포이길,개포동 273 포이초등학교 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,포이길,개포동 273 포이초등학교 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,포이길,개포동 272 국악고등학교 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,포이길,개포동 272 국악고등학교 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,논현로,역삼동747-24,"정류소(버스, 택시 등)", 일반쓰레기
강남구,논현로,역삼동747-24,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,자곡로,LH푸르지오 201동 정류장,"정류소(버스, 택시 등)", 일반쓰레기
강남구,자곡로,LH푸르지오 201동 정류장,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,자곡로,LH푸르지오 201동 건너편 정류장,"정류소(버스, 택시 등)", 일반쓰레기
강남구,자곡로,LH푸르지오 201동 건너편 정류장,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,자곡로,세곡중학교 314주변 정류장,"정류소(버스, 택시 등)", 일반쓰레기
강남구,자곡로,세곡중학교 314주변 정류장,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,자곡로,세곡중학교건너편 공원앞 정류장,"정류소(버스, 택시 등)", 일반쓰레기
강남구,자곡로,세곡중학교건너편 공원앞 정류장,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,자곡로,LH강남힐즈테이트 505동옆,광장등 다중집합장소, 일반쓰레기
강남구,자곡로,LH강남힐즈테이트 505동옆,광장등 다중집합장소, 재활용쓰레기
강남구,자곡로,래미안강남힐즈,"정류소(버스, 택시 등)", 일반쓰레기
강남구,자곡로,래미안강남힐즈,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,자곡로,못골마을,"정류소(버스, 택시 등)", 일반쓰레기
강남구,자곡로,못골마을,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,자곡로,한양수자원아파트 건너편 23-393,"정류소(버스, 택시 등)", 일반쓰레기
강남구,자곡로,한양수자원아파트 건너편 23-393,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,자곡로,한양수자원아파트 ,"정류소(버스, 택시 등)", 일반쓰레기
강남구,자곡로,한양수자원아파트 ,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,밤고개길,대왕파출소 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,밤고개길,대왕파출소 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,밤고개길,수서역 SRT 안쪽,광장등 다중집합장소, 일반쓰레기
강남구,밤고개길,수서역 SRT 안쪽,광장등 다중집합장소, 재활용쓰레기
강남구,헌릉로길,세곡동 은곡마을 상업지구,"정류소(버스, 택시 등)", 일반쓰레기
강남구,헌릉로길,세곡동 은곡마을 상업지구,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,양재대로,삼성병원 견너편,"정류소(버스, 택시 등)", 일반쓰레기
강남구,양재대로,삼성병원 견너편,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,헌릉로길,리엔파크 구립행복요양병원 앞,"정류소(버스, 택시 등)", 일반쓰레기
강남구,헌릉로길,리엔파크 구립행복요양병원 앞,"정류소(버스, 택시 등)", 재활용쓰레기
강남구,역삼로,"휘문중,고등학교","정류소(버스, 택시 등)", 일반쓰레기
강남구,역삼로,"휘문중,고등학교","정류소(버스, 택시 등)", 재활용쓰레기
동작구청,노량진로 ,24길2번지(ID:20-157),버스정류장 옆,일반쓰레기
동작구청,노량진로 ,248번지(노들지구대 앞),가로변,일반쓰레기
동작구청,노량진로 ,노들역(ID:20-014),중앙차로,일반쓰레기
동작구청,노량진로 ,224번지(노량진우체국),가로변,일반쓰레기
동작구청,노량진로 ,노들역(ID:20-013),중앙차로,재활용
동작구청,노량진로 ,노들역(ID:20-013),중앙차로,일반쓰레기
동작구청,매봉로,165번지(수학원),가로변,재활용
동작구청,매봉로,극동아파트 정류장(ID:20-745),마을버스 정류장 옆,재활용
동작구청,매봉로,한신아파트(ID:20-869),마을버스 정류장 옆,재활용
동작구청,노량진로 ,노량진역(ID:20-011),버스중앙차로,재활용
동작구청,장승배기로,동작구청앞 버스정류장(ID:20-944),가로변,일반쓰레기
동작구청,장승배기로,동작구청앞 버스정류장(ID:20-944),가로변,재활용
동작구청,노량진로 ,172번지(GS 주유소 앞),가로변,재활용
동작구청,매봉로,노량진역(ID:20-012),버스 정류장 옆,재활용
동작구청,노량진로 ,191(사육신묘앞),가로변,일반쓰레기
동작구청,노량진로 ,157-1 노량진역(ID:20-115),마을버스 정류장 옆,재활용
동작구청,노량진로 ,16길 33번지,가로변,일반쓰레기
동작구청,노량진로 ,223번지,가로변,일반쓰레기
동작구청,만양로 ,112번지(다이소 앞),가로변,일반쓰레기
동작구청,만양로 ,노량진동 116-2(한성주창장앞),가로변,일반쓰레기
동작구청,장승배기로,143-1번지,가로변,일반쓰레기
동작구청,장승배기로,143-1번지,가로변,재활용
동작구청,장승배기로,102(나이스가이 헤어숍),가로변,일반쓰레기
동작구청,장승배기로,102(나이스가이 헤어숍),가로변,재활용
동작구청,노량진로 ,노량진수산시장(ID:20-009),버스 중앙차로,재활용
동작구청,장승배기로,11가길11(장승배기역5번출구 옆),가로변,재활용
동작구청,노량진로 ,124번지,가로변,일반쓰레기
동작구청,노량진로 ,96번지(세븐일레븐 앞),가로변,재활용
동작구청,장승배기로,160(노량진초등학교 앞),가로변,일반쓰레기
동작구청,노량진로 ,노량진수산시장(ID:20-010),버스 중앙차로,재활용
동작구청,장승배기로,128번지(기업은행 앞),가로변,재활용
동작구청,장승배기로,128번지(기업은행 앞),가로변,일반쓰레기
동작구청,노량진로 ,노량진로 152-1(해박난치과),가로변,일반쓰레기
동작구청,노량진로 ,노량진로 152-1(해박난치과),가로변,재활용
동작구청,상도로,53길39번지(ID:20-244),마을버스 정류장 옆,일반쓰레기
동작구청,상도로,53길39번지(ID:20-244),마을버스 정류장 옆,재활용
동작구청,양녕로,268번지,가로변,일반쓰레기
동작구청,서달로,1길17 동양아파트(ID:20-917),가로변,일반쓰레기
동작구청,상도로,357번지(ID:20-166),버스 정류장 옆,재활용
동작구청,상도로,봉현초등학교(ID:20-167),버스 정류장 옆,일반쓰레기
동작구청,상도로,383-1 번지,가로변,일반쓰레기
동작구청,신대방1가길,357번지(ID:20-165),가로변,일반쓰레기
동작구청,상도로,364-1(ID:20-165),가로변,재활용
동작구청,사당로,22번지(ID:20-169),버스 정류장 옆,일반쓰레기
동작구청,상도로,352번지,가로변,일반쓰레기
동작구청,상도로,267(상도역3번출구 옆),가로변,재활용
동작구청,상도로,267(상도역3번출구 옆),가로변,일반쓰레기
동작구청,만양로 ,6번지(백두공인중개사),가로변,일반쓰레기
동작구청,사당로,숭실대별관앞(ID:20-172),버스 정류장 옆,일반쓰레기
동작구청,상도로,134번지,가로변,일반쓰레기
동작구청,양녕로,269-1번지,가로변,일반쓰레기
동작구청,상도로,156번지,가로변,일반쓰레기
동작구청,상도로,156번지,가로변,재활용
동작구청,장승배기로,73번지(상도치안센타 옆),마을버스 정류장 옆,일반쓰레기
동작구청,장승배기로,73번지(상도치안센타 옆),마을버스 정류장 옆,재활용
동작구청,장승배기로,78번지,가로변,일반쓰레기
동작구청,상도로,147번지,가로변,일반쓰레기
동작구청,상도로,181번지,가로변,일반쓰레기
동작구청,상도로,동작보건소(ID:20-153),버스 정류장 옆,일반쓰레기
동작구청,양녕로,경향렉스빌(ID:20-222),마을버스 정류장 옆,일반쓰레기
동작구청,상도로,83번지(신한은행 앞),가로변,재활용
동작구청,상도로,94번지(주작나무 한의원 앞),가로변,일반쓰레기
동작구청,상도로,94번지(주작나무 한의원 앞),가로변,재활용
동작구청,보라매로,104번지(왕세숫대야냉면),가로변,일반쓰레기
동작구청,보라매로,93번지(통삼겹구이 앞),가로변,재활용
동작구청,보라매로,101번지(삼거리 왕만두),가로변,일반쓰레기
동작구청,상도로,서울공업고등학교(ID:20-144),버스 정류장 옆,일반쓰레기
동작구청,상도로,서울공업고등학교(ID:20-144),버스 정류장 옆,재활용
동작구청,상도로,16번지,가로변,재활용
동작구청,상도로,16번지,가로변,일반쓰레기
동작구청,여의대방로, 강남중학교(ID: 20-006),버스 중앙차로,일반쓰레기
동작구청,여의대방로, 강남중학교(ID: 20-006),버스 중앙차로,재활용
동작구청,여의대방로,22번지 우성아파트(ID:20-927),마을버스 정류장 옆,재활용
동작구청,여의대방로,22번지 우성아파트(ID:20-927),마을버스 정류장 옆,일반쓰레기
동작구청,여의대방로,교수아파트(ID:20-928),버스정류장 옆,일반쓰레기
동작구청,여의대방로,교수아파트(ID:20-928),버스정류장 옆,재활용
동작구청,신대방2길,2-5(ID:20-207),마을버스 정류장 옆,일반쓰레기
동작구청,신대방2길,2-5(ID:20-207),마을버스 정류장 옆,재활용
동작구청,알마타길,6번지(ID:20-107),가로변,재활용
동작구청,알마타길,6번지(ID:20-107),가로변,일반쓰레기
동작구청,여의대방로,동작상떼빌아파트(ID:20-001),버스 중앙차로,일반쓰레기
동작구청,등용로,123번지(대방할인마트 앞),가로변,일반쓰레기
동작구청,등용로,123번지(대방할인마트 앞),가로변,재활용
동작구청,노량진로 ,현대아파트(ID:20-007),버스중앙차로,일반쓰레기
동작구청,노량진로 ,현대아파트유한양행(ID:20-008),버스중앙차로,일반쓰레기
동작구청,등용로,40번지(ID:20-593),마을버스 정류장 옆,일반쓰레기
동작구청,서달로,15길 8-12(흑석역4번출구),지하철 9호선 옆,재활용
동작구청,서달로,15길 8-12(흑석역4번출구),지하철 9호선 옆,일반쓰레기
동작구청,현충로,124번지(조선일보뉴지엄),가로변,일반쓰레기
동작구청,현충로2길,흑석동 효사정 앞(ID:20-123),버스 정류장 옆,일반쓰레기
동작구청,현충로,108번지,가로변,일반쓰레기
동작구청,현충로2길,동작실버센터입구(ID:20-251),버스 정류장 옆,일반쓰레기
동작구청,현충로2길,4번지 효사정 앞(ID:20-124),버스 정류장 옆,일반쓰레기
동작구청,현충로,151번지(ID:20-130),버스 정류장 옆,일반쓰레기
동작구청,현충로,111번지(ID:20-127), 버스 정류장 옆,일반쓰레기
동작구청,서달로,158번지,가로변,재활용
동작구청,서달로,158번지,가로변,일반쓰레기
동작구청,동작대로,경문고등학교(ID:22-031),중앙차로,일반쓰레기
동작구청,동작대로,경문고등학교(ID:22-031),중앙차로,일반쓰레기
동작구청,동작대로,경문고교 배나무골앞(ID:20-017),중앙차로,일반쓰레기
동작구청,동작대로,171번지(경문고앞),가로변,일반쓰레기
동작구청,동작대로,정금마을(ID:22-033),중앙차로,일반쓰레기
동작구청,동작대로,정금마을 방배경찰서(ID:20-016),중앙차로,일반쓰레기
동작구청,동작대로,235번지 깨마을(ID:20-015),버스 중앙차로,일반쓰레기
동작구청,동작대로,235번지 깨마을(ID:20-015),버스 중앙차로,일반쓰레기
동작구청,동작대로,239번지,가로변,일반쓰레기
동작구청,동작동,국립현충원((ID:20-133),버스 정류장 옆,일반쓰레기
동작구청,동작동,국립현충원((ID:20-134),버스 정류장 옆,재활용
동작구청,동작동,국립현충원((ID:20-134),버스 정류장 옆,일반쓰레기
동작구청,동작대로,남성시장(ID:20-018),버스중앙차로,재활용
동작구청,동작대로,남성시장(ID:20-018),버스중앙차로,일반쓰레기
동작구청,동작대로,남성시장(ID:22-029),버스중앙차로,재활용
동작구청,동작대로,남성시장(ID:22-029),버스중앙차로,일반쓰레기
동작구청,동작대로,101번지(다비치안경 앞),가로변,일반쓰레기
동작구청,동작대로,101번지(다비치안경 앞),가로변,재활용
동작구청,동작대로  ,121번지(미샤 앞),가로변,일반쓰레기
동작구청,동작대로  ,121번지(미샤 앞),가로변,재활용
동작구청,사당로,23길2(세븐일레븐 앞),가로변,일반쓰레기
동작구청,사당로,사당시장(ID:20-180),버스 정류장 옆,일반쓰레기
동작구청,사당로,219번지(남성역 4번출구),지하철(7호선) 앞,재활용
동작구청,사당로,9가길 55(ID:20-177),버스 정류장 옆,재활용
동작구청,사당로,남성역(ID:20-178),버스 정류장 옆,일반쓰레기
동작구청,사당로,300번지(ID: 20-184),버스 정류장 옆,일반쓰레기
동작구청,사당로,300번지(ID: 20-184),버스 정류장 옆,재활용
동작구청,사당로,254번지(ID:20-252),버스정류장 옆,일반쓰레기
동작구청,사당로,138(사당지구대 앞),버스정류장 옆,재활용
동작구청,사당로,138(사당지구대 앞),가로변,일반쓰레기
동작구청,동작대로,19(한국전력 앞),지하철 옆,재활용
동작구청,동작대로,19(한국전력 앞),지하철 옆,일반쓰레기
동작구청,동작대로,27번지(IBK기업은행 앞),가로변,일반쓰레기
동작구청,동작대로,67번지(더본병원 앞),가로변,일반쓰레기
동작구청,동작대로,방배노인복지관 (ID: 20-020),버스 중앙차로,일반쓰레기
동작구청,동작대로,이수역(ID:20-027),버스 정류장 옆,일반쓰레기
동작구청,동작대로,사당동우체국앞(ID:20-019),가로변,일반쓰레기
동작구청,남부순환로,천수공원앞(사당역7번출구),가로변,일반쓰레기
동작구청,남부순환로,천수공원앞(사당역7번출구),가로변,재활용
동작구청,남부순환로,2019번지,가로변,일반쓰레기
동작구청,남부순환로,2069번지,가로변,일반쓰레기
동작구청,흑석로,106-5 번지,가로변,일반쓰레기
동작구청,흑석로,106-5 번지,가로변,재활용
동작구청,흑석로, 108(신한은행),버스정류장 옆,일반쓰레기
동작구청,노량진로,114-5(올리브 영),가로변,일반쓰레기
동작구청,노량진로,114-5(올리브 영),가로변,재활용
동작구청,노량진로,114-5(올리브 영),가로변,재활용
동작구청,노량진로,114-5(올리브 영),가로변,재활용
동작구청,만양로,만양로3길20 신동아리버파크,가로변,일반쓰레기
동작구청,노량진로,노들역앞 정류장(ID:20-247),버스정류장 옆,일반쓰레기
동작구청,만양로,강남교회 앞 정류장(ID:20-819),버스정류장 옆,일반쓰레기
동작구청,노량진로,노량진역앞 7번출구,지하철역 앞,일반쓰레기
동작구청,노량진로,노량진로 223(ID:20-121),가로변,재활용
동작구청,노량진로,노량진로 223(ID:20-121),가로변,일반쓰레기
동작구청,사당로,사당로 285(이디야 커피숍 앞),가로변,일반쓰레기
동작구청,사당로,사당로 285(이디야 커피숍 앞),가로변,재활용
동작구청,남부순환로,태평백화점 앞,가로변,일반쓰레기
동작구청,동작대로,태평백화점 앞,가로변,재활용
동작구청,동작대로,태평백화점 앞,가로변,재활용
동작구청,동작대로,태평백화점 앞,가로변,재활용
동작구청,남부순환로,남부순환로 2057(다이소 앞),가로변,일반쓰레기
동작구청,남부순환로,남부순환로 2057(다이소 앞),가로변,재활용
동작구청,사당로,총신대(ID:20-174),버스 정류장 옆,일반쓰레기
동작구청,사당로,총신대(ID:20-174),버스 정류장 옆,재활용
동작구청,사당로,172번지(새마을금고 앞),가로변,재활용
동작구청,사당로,172번지(새마을금고 앞),가로변,일반쓰레기
동작구청,사당로,남성초등학교(ID:20-496),버스정류장 옆,일반쓰레기
동작구청,사당로,194(ID:20-600),버스정류장 옆,재활용
동작구청,사당로,194(ID:20-600),버스정류장 옆,일반쓰레기
동작구청,대림로,대림로 14(ID:20-208),버스정류장 옆,일반쓰레기
동작구청,대림로,대림로 14(ID:20-208),버스정류장 옆,재활용
동작구청,등용로,등용로 96(ID:20-106),버스정류장 옆,일반쓰레기
동작구청,등용로,등용로96(ID:20-106),가로변,재활용
동작구청,시흥대로,658(올리브 영 앞),가로변,일반쓰레기
동작구청,여의대방로,126,가로변,일반쓰레기
동작구청,양녕로,177번지(ID:20-892),마을버스 정류장 옆,일반쓰레기
동작구청,상도로,53길 70번지(세븐일레븐 옆),가로변,재활용
동작구청,상도로,상도시장(ID:20-161),가로변,재활용
동작구청,상도로,321번지(동진빌딩 앞),가로변,재활용
동작구청,상도로,상도로 357(ID:20-166),버스정류장 옆,재활용
동작구청,상도로,상도로 357(ID:20-166),버스정류장 옆,일반쓰레기
동작구청,사당로,숭실대정문앞(ID:20-170),버스정류장 옆,재활용
동작구청,상도로,숭실대입구역(ID:20-166),가로변,일반쓰레기
동작구청,상도로,중앙하이츠빌 아파트(ID:20-162),버스정류장 옆,일반쓰레기
동작구청,상도로,상도시장(ID:20-160),버스정류장 옆,일반쓰레기
동작구청,장승배기로,16-1번지,가로변,일반쓰레기
동작구청,노량진로 ,147(노량진역 8번출구 앞),가로변,재활용
